"Customer ID","Purchase Date","Product Category","Product Price","Quantity","Total Purchase Amount","Payment Method","Customer Age","Returns","Customer Name","Age","Gender","Churn"
"30124","2023-01-10 21:47:15","Electronics","359","3","545","PayPal","60","0.0","Robert Crawford","60","Male","0"
"30124","2022-03-15 14:17:18","Home","191","5","4322","PayPal","60","","Robert Crawford","60","Male","0"
"30124","2022-11-27 15:01:49","Home","191","5","3576","Credit Card","60","1.0","Robert Crawford","60","Male","0"
"30124","2020-03-28 12:58:45","Clothing","214","4","2790","PayPal","60","0.0","Robert Crawford","60","Male","0"
"27472","2020-10-01 04:12:07","Clothing","219","4","3809","PayPal","51","1.0","Nancy Richardson","51","Male","0"
"27472","2022-06-09 01:37:30","Clothing","319","2","5090","Credit Card","51","0.0","Nancy Richardson","51","Male","0"
"27472","2020-06-22 07:00:41","Books","300","4","1035","Credit Card","51","1.0","Nancy Richardson","51","Male","0"
"27472","2022-10-23 04:46:52","Electronics","114","2","3579","PayPal","51","","Nancy Richardson","51","Male","0"
"27472","2023-04-25 18:37:42","Clothing","137","4","1962","PayPal","51","","Nancy Richardson","51","Male","0"
"27472","2022-03-04 22:03:46","Books","411","4","5100","PayPal","51","0.0","Nancy Richardson","51","Male","0"
"41252","2020-04-15 18:00:20","Clothing","457","3","2903","Credit Card","58","0.0","Cathy Gonzales","58","Female","0"
"41252","2023-06-24 16:04:34","Clothing","189","2","4973","Credit Card","58","","Cathy Gonzales","58","Female","0"
"41252","2023-01-03 06:57:40","Home","379","1","4322","Cash","58","0.0","Cathy Gonzales","58","Female","0"
"41252","2021-11-21 06:53:40","Books","269","3","2082","Credit Card","58","0.0","Cathy Gonzales","58","Female","0"
"47853","2020-08-15 21:13:32","Books","209","1","3200","PayPal","43","","Ashley Johnson","43","Female","0"
"47853","2022-08-07 07:13:02","Clothing","269","3","1630","Cash","43","1.0","Ashley Johnson","43","Female","0"
"47853","2021-12-11 19:44:09","Home","269","1","3081","Cash","43","0.0","Ashley Johnson","43","Female","0"
"47853","2021-10-02 12:57:17","Electronics","151","1","519","Credit Card","43","","Ashley Johnson","43","Female","0"
"22593","2023-07-22 07:54:02","Home","287","4","4776","Cash","27","0.0","Stacey Davis","27","Male","0"
"22593","2021-09-25 19:16:38","Clothing","413","1","2372","Cash","27","0.0","Stacey Davis","27","Male","0"
"22593","2022-04-30 14:01:43","Clothing","359","3","357","PayPal","27","1.0","Stacey Davis","27","Male","0"
"47196","2021-05-24 07:50:20","Books","429","2","568","Credit Card","46","0.0","Shawn Soto","46","Female","0"
"47196","2021-04-13 16:37:31","Clothing","18","3","3578","Cash","46","0.0","Shawn Soto","46","Female","0"
"47196","2021-05-23 06:05:49","Books","239","1","1996","PayPal","46","0.0","Shawn Soto","46","Female","0"
"47196","2022-12-11 04:45:15","Home","194","5","3955","Credit Card","46","0.0","Shawn Soto","46","Female","0"
"47196","2022-11-16 02:51:57","Home","405","4","5080","Credit Card","46","1.0","Shawn Soto","46","Female","0"
"47196","2022-08-22 11:42:59","Electronics","192","3","442","Credit Card","46","1.0","Shawn Soto","46","Female","0"
"47196","2021-09-28 04:54:33","Clothing","415","2","4660","Credit Card","46","0.0","Shawn Soto","46","Female","0"
"47196","2022-01-17 08:31:25","Home","341","3","586","Credit Card","46","","Shawn Soto","46","Female","0"
"28491","2020-06-05 20:00:50","Electronics","36","5","2451","Cash","18","1.0","Angelica Houston","18","Female","1"
"28491","2022-08-20 09:33:08","Books","250","2","3715","PayPal","18","1.0","Angelica Houston","18","Female","1"
"28491","2020-01-24 06:00:19","Clothing","390","2","2617","Cash","18","0.0","Angelica Houston","18","Female","1"
"28491","2023-06-07 23:22:21","Clothing","319","2","211","Credit Card","18","1.0","Angelica Houston","18","Female","1"
"28491","2020-04-23 02:56:11","Electronics","202","5","2654","Credit Card","18","0.0","Angelica Houston","18","Female","1"
"19371","2021-02-20 07:21:12","Electronics","85","3","2816","PayPal","24","1.0","Steven Anderson","24","Male","1"
"19371","2023-07-21 23:15:58","Clothing","140","3","395","PayPal","24","","Steven Anderson","24","Male","1"
"19371","2021-05-09 13:57:17","Home","133","1","3738","PayPal","24","1.0","Steven Anderson","24","Male","1"
"19371","2023-08-30 10:10:24","Home","311","4","833","Credit Card","24","1.0","Steven Anderson","24","Male","1"
"9045","2021-08-29 05:08:26","Clothing","180","1","2832","PayPal","63","1.0","Heidi Russell","63","Female","0"
"9045","2021-04-09 12:58:48","Electronics","268","5","4629","Credit Card","63","1.0","Heidi Russell","63","Female","0"
"9045","2020-03-08 05:43:21","Books","52","1","4520","PayPal","63","","Heidi Russell","63","Female","0"
"47549","2020-11-12 17:34:30","Electronics","170","1","519","Credit Card","55","1.0","Thomas Andrews","55","Female","0"
"47549","2022-12-20 18:43:23","Clothing","51","1","614","Cash","55","0.0","Thomas Andrews","55","Female","0"
"9131","2022-07-30 02:32:22","Clothing","239","4","3778","PayPal","44","","Ruth Mccarthy","44","Female","0"
"9131","2021-08-17 08:38:28","Electronics","412","3","4446","PayPal","44","0.0","Ruth Mccarthy","44","Female","0"
"9131","2023-08-25 21:55:14","Electronics","99","5","1010","Credit Card","44","0.0","Ruth Mccarthy","44","Female","0"
"37","2023-04-10 16:49:38","Electronics","331","1","686","PayPal","52","0.0","James Thomas","52","Female","0"
"37","2021-03-19 22:12:15","Clothing","275","5","335","Cash","52","1.0","James Thomas","52","Female","0"
"37","2022-08-09 01:02:44","Books","189","1","2078","Credit Card","52","1.0","James Thomas","52","Female","0"
"37","2021-05-04 18:38:55","Home","165","3","2099","Credit Card","52","0.0","James Thomas","52","Female","0"
"37","2021-07-28 05:24:36","Books","292","4","1652","Credit Card","52","1.0","James Thomas","52","Female","0"
"37","2023-08-12 09:14:29","Electronics","114","4","3611","Cash","52","0.0","James Thomas","52","Female","0"
"37","2023-04-02 23:51:40","Books","246","2","1334","PayPal","52","0.0","James Thomas","52","Female","0"
"37","2021-08-27 12:55:02","Electronics","357","4","3762","PayPal","52","1.0","James Thomas","52","Female","0"
"41906","2020-10-14 05:09:55","Electronics","21","1","3358","Cash","49","0.0","Angie Perry MD","49","Male","0"
"41906","2021-03-06 21:15:39","Clothing","66","2","4609","Credit Card","49","0.0","Angie Perry MD","49","Male","0"
"41906","2023-09-04 03:16:19","Electronics","208","4","4335","Credit Card","49","0.0","Angie Perry MD","49","Male","0"
"41906","2022-07-03 10:43:12","Clothing","346","2","2930","PayPal","49","1.0","Angie Perry MD","49","Male","0"
"3822","2021-03-29 15:01:31","Electronics","132","3","3905","Cash","65","0.0","Christopher Christian","65","Female","0"
"3822","2021-09-27 07:16:51","Electronics","454","2","3525","Credit Card","65","0.0","Christopher Christian","65","Female","0"
"3822","2021-01-23 13:05:49","Home","420","2","2188","Credit Card","65","0.0","Christopher Christian","65","Female","0"
"3822","2023-08-16 01:22:49","Clothing","161","5","1793","PayPal","65","0.0","Christopher Christian","65","Female","0"
"14028","2020-04-14 21:42:58","Books","198","2","2342","Cash","37","","Virginia Gonzalez DDS","37","Female","0"
"14028","2020-02-04 20:40:46","Electronics","233","4","587","Cash","37","0.0","Virginia Gonzalez DDS","37","Female","0"
"14028","2020-03-26 04:31:27","Clothing","456","2","1737","PayPal","37","0.0","Virginia Gonzalez DDS","37","Female","0"
"14028","2022-05-02 04:52:55","Electronics","217","4","1657","Credit Card","37","1.0","Virginia Gonzalez DDS","37","Female","0"
"14028","2020-01-06 18:47:49","Books","312","5","3163","PayPal","37","1.0","Virginia Gonzalez DDS","37","Female","0"
"14028","2023-03-08 15:59:46","Electronics","129","5","2610","Cash","37","1.0","Virginia Gonzalez DDS","37","Female","0"
"14028","2020-09-27 13:31:05","Books","498","5","3439","PayPal","37","0.0","Virginia Gonzalez DDS","37","Female","0"
"13464","2021-03-21 01:16:32","Books","373","1","4967","Cash","56","","Miss Melissa Griffin MD","56","Female","1"
"13464","2022-03-16 04:00:50","Clothing","171","5","4643","PayPal","56","0.0","Miss Melissa Griffin MD","56","Female","1"
"13464","2023-05-08 03:24:06","Electronics","330","5","4366","PayPal","56","0.0","Miss Melissa Griffin MD","56","Female","1"
"13464","2020-12-21 09:09:47","Books","170","5","1700","Cash","56","0.0","Miss Melissa Griffin MD","56","Female","1"
"13464","2021-08-16 05:21:34","Clothing","324","3","1657","PayPal","56","","Miss Melissa Griffin MD","56","Female","1"
"13464","2021-08-02 02:37:29","Electronics","162","3","729","PayPal","56","1.0","Miss Melissa Griffin MD","56","Female","1"
"13464","2020-08-05 20:59:17","Home","471","4","3977","Cash","56","0.0","Miss Melissa Griffin MD","56","Female","1"
"13464","2021-06-10 20:55:23","Home","367","1","4976","Credit Card","56","1.0","Miss Melissa Griffin MD","56","Female","1"
"13464","2020-02-29 07:23:55","Clothing","100","1","4406","Credit Card","56","1.0","Miss Melissa Griffin MD","56","Female","1"
"5527","2022-11-01 21:27:20","Electronics","67","2","3369","PayPal","27","0.0","Ashley Duncan","27","Female","0"
"5527","2023-02-14 06:30:45","Clothing","314","5","4386","Credit Card","27","1.0","Ashley Duncan","27","Female","0"
"5527","2020-07-01 11:32:55","Books","482","5","3636","Credit Card","27","1.0","Ashley Duncan","27","Female","0"
"5527","2022-07-05 17:20:22","Books","295","5","1857","Cash","27","0.0","Ashley Duncan","27","Female","0"
"5527","2020-06-06 17:41:09","Home","130","4","4579","Credit Card","27","","Ashley Duncan","27","Female","0"
"5527","2020-02-11 00:33:11","Electronics","32","1","1197","Cash","27","1.0","Ashley Duncan","27","Female","0"
"5527","2023-04-22 17:01:49","Books","272","4","4599","Credit Card","27","0.0","Ashley Duncan","27","Female","0"
"5527","2020-03-27 01:24:04","Home","274","2","873","Credit Card","27","","Ashley Duncan","27","Female","0"
"5527","2022-10-06 04:15:26","Home","294","2","1194","Cash","27","1.0","Ashley Duncan","27","Female","0"
"31541","2020-01-26 00:23:56","Home","313","3","3554","Credit Card","63","1.0","Elizabeth Wilkins","63","Male","0"
"31541","2023-05-23 19:21:09","Home","499","3","4446","Cash","63","","Elizabeth Wilkins","63","Male","0"
"31541","2020-10-04 18:27:31","Electronics","195","4","1329","Credit Card","63","1.0","Elizabeth Wilkins","63","Male","0"
"31541","2021-09-28 16:04:35","Clothing","346","5","959","Cash","63","0.0","Elizabeth Wilkins","63","Male","0"
"31541","2022-02-20 09:43:16","Clothing","446","2","1916","Cash","63","1.0","Elizabeth Wilkins","63","Male","0"
"23471","2021-09-06 21:04:53","Home","262","4","255","Cash","36","0.0","Ashley Caldwell","36","Male","0"
"23471","2022-10-14 12:56:12","Home","119","2","322","Cash","36","0.0","Ashley Caldwell","36","Male","0"
"23471","2023-08-20 14:50:47","Clothing","94","2","2142","PayPal","36","","Ashley Caldwell","36","Male","0"
"20661","2022-06-16 04:17:41","Electronics","58","3","1128","Cash","56","1.0","Rachel Christian","56","Male","0"
"20661","2021-04-03 07:32:38","Home","411","1","2715","Credit Card","56","0.0","Rachel Christian","56","Male","0"
"20661","2021-05-03 10:23:23","Home","166","5","4080","PayPal","56","1.0","Rachel Christian","56","Male","0"
"20661","2023-04-30 20:00:06","Electronics","421","3","1407","Cash","56","0.0","Rachel Christian","56","Male","0"
"20661","2020-02-22 06:29:01","Clothing","80","3","3972","Credit Card","56","0.0","Rachel Christian","56","Male","0"
"20661","2022-11-01 12:48:11","Electronics","412","3","4326","Cash","56","1.0","Rachel Christian","56","Male","0"
"20661","2023-03-20 10:21:25","Books","298","1","3241","Credit Card","56","0.0","Rachel Christian","56","Male","0"
"20661","2020-06-27 20:09:13","Electronics","445","1","2040","Credit Card","56","","Rachel Christian","56","Male","0"
"49877","2023-01-29 22:28:28","Clothing","176","1","1194","Cash","39","","Jessica Ritter","39","Female","1"
"9822","2023-01-19 21:13:26","Books","483","1","954","Cash","18","1.0","Jeff Grimes","18","Female","0"
"9822","2022-09-02 21:26:33","Books","265","5","4684","PayPal","18","1.0","Jeff Grimes","18","Female","0"
"9822","2020-06-23 21:59:34","Home","388","4","3692","PayPal","18","0.0","Jeff Grimes","18","Female","0"
"9822","2021-12-26 02:02:03","Books","289","2","3972","Cash","18","0.0","Jeff Grimes","18","Female","0"
"4703","2020-12-15 20:07:49","Electronics","138","1","4708","Cash","48","0.0","Gary Le","48","Female","0"
"4703","2022-06-30 21:23:15","Electronics","79","4","1525","Credit Card","48","0.0","Gary Le","48","Female","0"
"4703","2020-04-04 15:38:08","Electronics","395","2","3385","Cash","48","1.0","Gary Le","48","Female","0"
"4703","2023-02-27 05:28:38","Electronics","182","1","5177","Credit Card","48","","Gary Le","48","Female","0"
"2397","2021-09-05 22:22:32","Books","394","3","292","PayPal","44","1.0","Mr. Francis Hayes DDS","44","Female","0"
"2397","2021-09-07 11:58:57","Books","36","4","857","Credit Card","44","0.0","Mr. Francis Hayes DDS","44","Female","0"
"2397","2023-08-20 19:39:22","Home","293","3","2623","Credit Card","44","","Mr. Francis Hayes DDS","44","Female","0"
"2338","2022-12-16 10:28:35","Books","444","3","4554","PayPal","39","0.0","Norma Green","39","Female","0"
"2338","2021-08-02 17:12:43","Books","471","1","4289","Credit Card","39","1.0","Norma Green","39","Female","0"
"2338","2022-02-17 18:45:59","Electronics","186","1","2863","PayPal","39","0.0","Norma Green","39","Female","0"
"2338","2023-09-02 14:24:21","Books","141","5","4360","PayPal","39","1.0","Norma Green","39","Female","0"
"2338","2022-12-28 04:04:48","Clothing","250","2","4426","Credit Card","39","","Norma Green","39","Female","0"
"2338","2020-09-11 11:46:01","Home","327","3","1123","PayPal","39","0.0","Norma Green","39","Female","0"
"35310","2020-03-24 16:38:26","Books","142","2","2792","PayPal","55","0.0","John Hill","55","Female","0"
"35310","2022-10-13 05:41:47","Home","49","1","3906","Credit Card","55","1.0","John Hill","55","Female","0"
"35310","2020-11-18 09:16:13","Home","206","3","2290","Credit Card","55","1.0","John Hill","55","Female","0"
"27979","2020-02-01 01:52:50","Electronics","465","2","4292","Cash","20","","David Warner","20","Male","0"
"27979","2022-06-10 12:59:37","Books","405","5","767","Cash","20","0.0","David Warner","20","Male","0"
"27979","2023-04-27 16:47:34","Home","15","3","1360","Credit Card","20","0.0","David Warner","20","Male","0"
"27979","2021-10-22 00:48:41","Books","127","4","4277","PayPal","20","0.0","David Warner","20","Male","0"
"42748","2020-07-25 18:47:26","Clothing","138","5","1730","Cash","39","0.0","Andrew Shepherd","39","Male","0"
"42748","2021-08-08 03:18:10","Home","289","4","3490","Credit Card","39","1.0","Andrew Shepherd","39","Male","0"
"42748","2021-12-28 12:10:03","Clothing","317","3","450","Credit Card","39","0.0","Andrew Shepherd","39","Male","0"
"30432","2022-04-05 11:20:41","Clothing","477","5","2349","Cash","49","0.0","Patrick Rogers","49","Female","0"
"30432","2020-10-27 02:06:27","Clothing","212","4","3444","Cash","49","0.0","Patrick Rogers","49","Female","0"
"30432","2022-08-22 19:33:06","Home","202","1","293","Credit Card","49","1.0","Patrick Rogers","49","Female","0"
"30432","2022-11-01 09:52:34","Books","132","3","1601","Cash","49","","Patrick Rogers","49","Female","0"
"43005","2021-04-11 11:55:03","Electronics","29","5","2681","Credit Card","61","","Samantha Alvarez","61","Female","0"
"43005","2020-10-07 06:49:50","Home","373","1","1279","PayPal","61","0.0","Samantha Alvarez","61","Female","0"
"43005","2020-03-19 05:01:45","Home","172","1","3756","PayPal","61","0.0","Samantha Alvarez","61","Female","0"
"43005","2020-01-17 00:40:02","Home","341","5","2940","Cash","61","1.0","Samantha Alvarez","61","Female","0"
"43005","2020-05-10 18:12:16","Books","236","3","4004","PayPal","61","","Samantha Alvarez","61","Female","0"
"43005","2020-06-24 11:20:10","Home","14","1","4998","PayPal","61","1.0","Samantha Alvarez","61","Female","0"
"49806","2020-02-01 10:41:29","Electronics","209","5","3980","PayPal","26","1.0","Samuel Mitchell","26","Male","0"
"49806","2022-11-17 18:22:36","Books","170","5","3175","PayPal","26","","Samuel Mitchell","26","Male","0"
"49806","2020-01-18 09:29:07","Clothing","400","3","696","PayPal","26","1.0","Samuel Mitchell","26","Male","0"
"7498","2022-12-04 12:38:35","Clothing","61","2","1532","Cash","26","","Bryce Rodriguez DVM","26","Female","0"
